City: Kyiv
Latitude: 50.4375
Longitude: 30.5

Daily Data:
Today is 2023-05-11
Best sunrise was at 05:14
and best sunset will at 20:34

Hourly Data:
    Time  Temperature     Humidity   CloudCover
   00:00          9.1           49%        27.00%
   01:00          8.8           47%        60.00%
   02:00          8.4           48%        60.00%
   03:00          8.1           49%        58.00%
   04:00          7.9           50%        37.00%
   05:00          7.5           53%        45.00%
   06:00          7.1           57%        59.00%
   07:00          7.3           56%        53.00%
   08:00          8.7           50%        59.00%
   09:00         10.7           43%        63.00%
   10:00         12.8           37%         1.00%
   11:00         14.4           30%       100.00%
   12:00         14.2           24%        90.00%
   13:00         14.9           23%        95.00%
   14:00         15.0           25%        57.00%
   15:00         15.5           24%        79.00%
   16:00         15.6           24%        31.00%
   17:00         15.8           23%        84.00%
   18:00         15.7           24%        47.00%
   19:00         15.1           26%        24.00%
   20:00         14.0           29%         0.00%
   21:00         12.6           36%         0.00%
   22:00         11.8           39%         0.00%
   23:00         11.2           39%         0.00%
