City: Kyiv
Latitude: 50.4375
Longitude: 30.5

Daily Data:
Today is 2023-09-09
Best sunrise was at 06:24
and best sunset will at 19:26

Hourly Data:
    Time  Temperature     Humidity   CloudCover
   00:00         15.9           51%       100.00%
   01:00         15.3           54%       100.00%
   02:00         14.7           56%       100.00%
   03:00         14.2           58%        91.00%
   04:00         13.8           60%         6.00%
   05:00         13.4           61%         1.00%
   06:00         13.0           65%         0.00%
   07:00         12.6           69%         7.00%
   08:00         13.6           71%        16.00%
   09:00         15.0           65%        60.00%
   10:00         16.7           56%        42.00%
   11:00         18.6           48%         0.00%
   12:00         19.8           42%        37.00%
   13:00         20.2           39%        47.00%
   14:00         20.6           37%        37.00%
   15:00         20.7           36%        39.00%
   16:00         20.6           35%        38.00%
   17:00         20.1           35%        27.00%
   18:00         19.3           34%         0.00%
   19:00         18.2           34%         0.00%
   20:00         16.7           40%         0.00%
   21:00         15.3           45%         0.00%
   22:00         14.1           50%         0.00%
   23:00         13.1           56%         0.00%
