City: Kyiv
Latitude: 50.4375
Longitude: 30.5

Daily Data:
Today is 2023-09-11
Best sunrise was at 06:27
and best sunset will at 19:22

Hourly Data:
    Time  Temperature     Humidity   CloudCover
   00:00         15.4           57%        11.00%
   01:00         14.8           60%         3.00%
   02:00         14.1           64%         0.00%
   03:00         13.6           65%        12.00%
   04:00         12.8           67%        55.00%
   05:00         12.4           68%        93.00%
   06:00         12.2           66%        99.00%
   07:00         12.2           65%        99.00%
   08:00         13.0           61%       100.00%
   09:00         15.2           55%       100.00%
   10:00         17.3           46%       100.00%
   11:00         19.1           43%        98.00%
   12:00         20.4           39%       100.00%
   13:00         21.0           37%        96.00%
   14:00         21.8           35%        91.00%
   15:00         22.3           34%        75.00%
   16:00         22.7           32%        75.00%
   17:00         22.7           33%        32.00%
   18:00         22.3           34%        84.00%
   19:00         21.1           38%        88.00%
   20:00         19.3           45%        86.00%
   21:00         18.4           47%        83.00%
   22:00         17.7           48%         7.00%
   23:00         17.2           49%         5.00%
