City: Kyiv
Latitude: 50.4375
Longitude: 30.5

Daily Data:
Today is 2023-10-11
Best sunrise was at 07:13
and best sunset will at 18:15

Hourly Data:
    Time  Temperature     Humidity   CloudCover
   00:00          3.8           76%        30.00%
   01:00          3.3           77%        31.00%
   02:00          3.1           78%        30.00%
   03:00          2.9           79%        39.00%
   04:00          2.8           78%        24.00%
   05:00          2.9           77%        11.00%
   06:00          2.9           76%         0.00%
   07:00          2.9           76%         0.00%
   08:00          2.9           75%         0.00%
   09:00          4.2           70%         0.00%
   10:00          6.4           59%         2.00%
   11:00          8.7           52%         5.00%
   12:00         10.7           45%        28.00%
   13:00         11.7           41%        93.00%
   14:00         11.8           40%        81.00%
   15:00         12.4           37%        35.00%
   16:00         12.6           36%         0.00%
   17:00         12.3           37%         0.00%
   18:00         11.6           40%        60.00%
   19:00         10.5           46%        86.00%
   20:00         10.2           48%        72.00%
   21:00          9.8           50%       100.00%
   22:00          9.9           49%       100.00%
   23:00         10.0           48%        99.00%
