City: Kyiv
Latitude: 50.4375
Longitude: 30.5

Daily Data:
Today is 2023-10-06
Best sunrise was at 07:05
and best sunset will at 18:26

Hourly Data:
    Time  Temperature     Humidity   CloudCover
   00:00         13.5           61%       100.00%
   01:00         13.5           61%       100.00%
   02:00         13.5           61%       100.00%
   03:00         13.3           62%        96.00%
   04:00         12.9           67%        99.00%
   05:00         12.2           72%        50.00%
   06:00         11.6           75%        62.00%
   07:00         11.3           74%        84.00%
   08:00         11.2           75%        69.00%
   09:00         11.8           72%        57.00%
   10:00         12.5           61%        53.00%
   11:00         13.0           55%        54.00%
   12:00         13.5           52%        58.00%
   13:00         14.2           47%        59.00%
   14:00         14.6           44%        52.00%
   15:00         14.6           42%        47.00%
   16:00         14.6           40%        44.00%
   17:00         14.0           41%        27.00%
   18:00         13.1           44%        27.00%
   19:00         12.0           50%        21.00%
   20:00         10.9           53%         0.00%
   21:00         10.3           56%        15.00%
   22:00          9.5           58%        71.00%
   23:00          8.8           63%       100.00%
