City: Kyiv
Latitude: 50.4375
Longitude: 30.5

Daily Data:
Today is 2023-05-14
Best sunrise was at 05:10
and best sunset will at 20:38

Hourly Data:
    Time  Temperature     Humidity   CloudCover
   00:00         15.0           42%        37.00%
   01:00         13.7           48%        31.00%
   02:00         13.1           50%        52.00%
   03:00         13.1           50%        46.00%
   04:00         12.8           50%        60.00%
   05:00         12.2           52%        30.00%
   06:00         11.7           54%         0.00%
   07:00         12.5           52%         0.00%
   08:00         15.2           44%         0.00%
   09:00         17.8           37%         0.00%
   10:00         20.3           32%         0.00%
   11:00         22.2           26%         0.00%
   12:00         23.1           23%        56.00%
   13:00         23.6           21%        58.00%
   14:00         23.9           19%        96.00%
   15:00         23.9           21%        70.00%
   16:00         24.2           20%        48.00%
   17:00         24.2           20%         0.00%
   18:00         23.9           19%        88.00%
   19:00         22.4           27%        50.00%
   20:00         21.1           30%        28.00%
   21:00         19.5           35%         5.00%
   22:00         17.9           38%         0.00%
   23:00         17.0           40%         0.00%
