City: Kyiv
Latitude: 50.4375
Longitude: 30.5

Daily Data:
Today is 2023-05-10
Best sunrise was at 05:16
and best sunset will at 20:32

Hourly Data:
    Time  Temperature     Humidity   CloudCover
   00:00          8.8           46%         7.00%
   01:00          8.2           47%        41.00%
   02:00          7.4           50%        69.00%
   03:00          6.9           53%        65.00%
   04:00          6.5           53%        58.00%
   05:00          6.0           54%        71.00%
   06:00          5.7           54%        65.00%
   07:00          5.9           52%        64.00%
   08:00          6.9           49%        72.00%
   09:00          8.4           45%        62.00%
   10:00         10.5           41%        45.00%
   11:00         12.4           36%        78.00%
   12:00         13.1           28%       100.00%
   13:00         13.6           25%        99.00%
   14:00         13.5           28%        74.00%
   15:00         14.0           27%       100.00%
   16:00         13.8           28%        99.00%
   17:00         13.6           28%        95.00%
   18:00         13.5           29%        91.00%
   19:00         13.1           30%        53.00%
   20:00         12.4           32%        42.00%
   21:00         11.6           38%        10.00%
   22:00         10.9           39%         3.00%
   23:00         10.2           40%         3.00%
