City: Kyiv
Latitude: 50.4375
Longitude: 30.5

Daily Data:
Today is 2023-12-16
Best sunrise was at 07:52
and best sunset will at 15:54

Hourly Data:
    Time  Temperature     Humidity   CloudCover
   00:00         -2.9           87%        29.00%
   01:00         -3.0           90%        37.00%
   02:00         -2.6           88%        69.00%
   03:00         -2.7           89%        33.00%
   04:00         -3.0           90%        28.00%
   05:00         -2.6           90%        71.00%
   06:00         -2.5           89%        73.00%
   07:00         -2.3           88%        90.00%
   08:00         -1.6           87%        88.00%
   09:00         -1.4           88%        80.00%
   10:00         -0.9           88%        64.00%
   11:00         -0.2           84%        81.00%
   12:00          0.4           84%        78.00%
   13:00          0.8           86%        85.00%
   14:00          1.1           87%        95.00%
   15:00          1.1           89%        95.00%
   16:00          0.9           92%        91.00%
   17:00          1.1           92%        97.00%
   18:00          1.1           93%        96.00%
   19:00          1.1           93%        93.00%
   20:00          1.0           95%        95.00%
   21:00          1.2           94%        95.00%
   22:00          1.2           94%        94.00%
   23:00          1.2           94%        95.00%
